ID	ZT_0_REP_1	ZT_0_REP_2	ZT_0_REP_3	ZT_4_REP_1	ZT_4_REP_2	ZT_4_REP_3	ZT_8_REP_1	ZT_8_REP_2	ZT_8_REP_3	ZT_12_REP_1	ZT_12_REP_2	ZT_12_REP_3	ZT_16_REP_1	ZT_16_REP_2	ZT_16_REP_3	ZT_20_REP_1	ZT_20_REP_2	ZT_20_REP_3
Lce1j	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce1k	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce1l	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce1m	0.0343974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149291	0.0	0.0	0.0492198	0.0	0.0	0.0	0.121893
Lce3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce3e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lce6a	0.0	0.0	0.0	0.0	0.0	0.0282213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lck	1.32635	1.11489	1.04725	1.05043	1.87538	1.35092	1.22323	1.09594	1.00598	1.12337	1.46694	1.10885	1.52942	1.3619	1.27423	0.949495	1.10371	1.06914
Lclat1	7.47903	7.30673	7.6071	8.02319	7.05312	7.65189	8.29936	7.29544	7.3837	7.34206	7.73633	7.58114	7.78495	8.80384	7.57645	7.25127	8.20414	8.28862
Lcmt1	39.0583	39.6263	34.767	41.6152	53.6268	42.8087	38.4689	39.7584	35.9832	44.1303	39.7758	35.6474	38.8936	42.3641	40.8863	33.4277	37.4031	37.3251
Lcmt2	2.90032	2.52124	2.22417	2.76109	2.93895	2.89504	2.88966	2.6917	2.7484	2.43959	2.48061	2.44573	2.48755	2.37706	2.3747	2.44315	2.66147	2.61055
Lcn10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0358473	0.0	0.0	0.0	0.0	0.0	0.0	0.0753559	0.0	0.0	0.0
Lcn2	0.321173	0.459627	0.0668812	0.19077	0.159108	0.0	0.139391	0.0845458	0.26924	0.342547	0.0261511	0.0560361	0.263359	0.181057	0.118484	0.0317131	0.0505065	0.0320277
Lcn3	0.0484719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcn9	0.0	0.0	0.0	0.0	0.0	0.0781791	0.0	0.0288115	0.0786443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lcor	0.410964	0.489614	0.794282	0.562964	0.0973415	0.333912	0.531736	0.572014	0.813909	0.208843	0.643728	0.78245	0.592358	0.774458	0.737673	0.899334	0.843377	0.982025
Lcorl	5.02627	4.43905	5.20904	6.15874	3.45032	4.93745	5.99422	4.99445	5.29875	4.93797	6.56099	5.34423	5.12527	5.73752	6.1318	5.25625	6.6382	5.94063
Lcp1	2.82695	2.99967	2.00414	2.72281	2.45972	2.63509	2.1591	2.33681	2.90435	2.75347	2.25891	2.40361	2.87337	2.50912	2.88952	2.34959	2.25332	2.48483
Lcp2	1.07912	1.07059	0.97706	0.870513	0.731452	0.937471	0.768969	0.667944	0.903755	0.967498	0.812165	0.801452	1.12327	0.803291	0.96835	0.758115	0.944233	0.824533
Lct	0.00768042	0.0247305	0.00359858	0.0102645	0.00856091	0.0109721	0.01125	0.0151635	0.0124171	0.00650504	0.0112566	0.0120602	0.0177127	0.0055668	0.0191254	0.00341268	0.00543506	0.0137862
Lctl	0.0466913	0.0751717	0.0984454	0.0520006	0.143121	0.108392	0.113986	0.119838	0.0503247	0.138411	0.188188	0.0458234	0.0538402	0.109987	0.0872013	0.0518665	0.0578221	0.188572
Ldah	12.5386	13.2389	12.8801	11.6606	12.6639	12.3169	10.7125	11.0834	10.6559	12.3921	10.8034	12.5631	14.9803	13.6754	12.0869	12.2547	12.3305	11.459
Ldb1	28.3492	34.9132	28.9582	30.3758	37.8332	36.4116	32.1474	33.7302	30.0997	33.3399	32.5061	33.1102	31.3139	32.8864	31.7936	28.796	29.4269	28.8554
Ldb2	11.8984	10.3721	9.2294	11.9998	11.0196	12.138	11.1388	11.1378	9.72191	9.50764	11.63	8.25738	11.7275	11.7576	11.5292	9.17971	12.5705	11.6684
Ldb3	2.18542	2.54376	2.35179	2.72619	3.15803	2.89769	2.42122	3.15949	2.50631	2.67105	2.42891	2.27804	2.21298	2.5998	2.30623	2.57209	2.67652	2.4025
Ldha	146.071	115.968	102.845	124.637	151.654	123.015	105.196	114.871	101.895	113.85	102.357	99.6522	115.595	128.895	124.92	101.663	110.101	106.194
Ldhal6b	0.111286	0.334445	0.347613	0.0991522	0.10337	0.145733	0.18112	0.11718	0.159928	0.167565	0.299023	0.160185	0.10266	0.134434	0.107768	0.214276	0.196879	0.216402
Ldhb	345.885	333.663	275.893	305.796	444.631	332.673	320.597	351.553	328.673	391.595	276.906	368.53	334.216	331.638	335.939	323.232	264.781	286.228
Ldhc	0.0	0.0	0.0	0.0	0.0	0.0	0.0203395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186936
Ldhd	6.55619	6.33317	5.31172	6.32813	8.03097	7.22783	5.59079	8.37758	6.42843	6.60687	6.62281	5.46917	6.53101	7.47443	5.98994	6.62539	6.02491	5.90454
Ldlr	8.46447	9.24652	8.82938	12.5181	9.58798	13.5742	10.366	10.6795	9.6022	10.5378	11.8028	8.746	9.38021	9.77457	10.0447	9.88533	11.4242	9.3282
Ldlrad1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245761	0.0335417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0279299
Ldlrad2	0.297169	0.455651	0.278471	0.3152	0.34701	0.515503	0.304007	0.189979	0.274537	0.415491	0.352578	0.127768	0.208865	0.276929	0.211427	0.150906	0.490682	0.304807
Ldlrad3	2.61548	2.83926	2.95584	3.00791	2.37797	2.82238	3.41795	3.80384	2.88565	2.87332	3.14483	2.52446	3.00025	2.50969	3.01279	2.7474	2.61675	3.10325
Ldlrad4	4.42093	3.77667	4.94126	5.07325	3.41926	4.21762	4.4835	5.4705	5.95349	4.13777	5.5538	4.86413	4.42967	4.99902	3.91091	4.52564	4.73174	5.70419
Ldlrap1	0.948502	1.05996	0.810397	1.0025	0.735921	1.00962	0.708287	1.08686	0.751699	1.11313	1.15846	1.19005	1.25242	0.896418	0.918521	0.718949	0.796238	1.16841
Ldoc1	1.38482	1.29836	1.29768	1.86888	2.36076	2.00742	1.37217	1.27053	1.27308	1.65584	1.28344	1.34308	1.5217	1.85984	1.36922	2.04504	1.34025	1.2063
Ldoc1l	14.2107	14.5676	13.7436	15.9341	12.8581	14.9565	13.2304	15.5503	13.1994	13.7899	13.5589	13.7388	14.6859	16.7261	14.6555	13.0095	14.7906	14.5216
Leap2	3.85496	0.620637	0.0752585	1.50266	0.179037	0.0	0.0784251	0.0	0.0	0.0	0.0588533	0.0	0.148173	0.174631	0.133325	0.285483	0.0568327	0.0
Lect1	1.10236	1.62436	1.40068	1.16528	1.45782	1.84174	1.25892	1.2837	1.49021	2.19436	1.42396	1.21756	1.29269	1.00213	1.38027	1.27851	1.29574	1.22412
Lect2	2.78619	0.310121	0.0322331	1.13394	0.0	0.0737096	0.0671788	0.217315	0.296593	0.0388445	0.327689	0.0270064	0.126925	0.0249314	0.142758	0.030568	0.0730242	0.0617426
Lef1	0.735752	0.947417	0.74049	0.729726	1.30262	0.918827	0.833887	6.66223	1.38529	1.35782	0.76945	0.834155	2.01503	1.07184	0.95428	0.816221	1.10414	1.63106
Lefty1	0.673572	0.312105	0.446452	0.409846	0.833195	0.504598	0.633685	0.758978	1.08013	0.640063	0.842734	0.528841	0.40919	0.273873	0.39546	0.37959	0.372023	0.317006
Lefty2	0.0813396	0.108037	0.152444	0.126824	0.232328	0.196089	0.193608	0.124456	0.219173	0.149265	0.111762	0.0638621	0.112552	0.0515859	0.126592	0.0632487	0.107925	0.0958144
Lekr1	1.3028	1.5495	1.5911	1.0987	1.42887	1.54671	1.06171	1.13933	1.46394	0.993192	1.73185	1.5913	1.19939	1.09409	1.43456	1.28538	1.51446	1.51358
Lelp1	0.0	0.0223873	0.0	0.0	0.0387489	0.0	0.0	0.0	0.0	0.0	0.0	0.0272938	0.0	0.0	0.0	0.0	0.0	0.0623997
Lemd1	2.25464	1.68122	1.47339	1.37445	2.77766	1.69524	2.0858	2.81138	2.11034	1.72534	1.54353	1.37422	1.77885	1.65568	1.62522	1.34455	1.6165	2.26315
Lemd2	9.58203	13.4718	10.5161	9.17822	12.0918	12.0171	10.6682	10.9682	10.1209	11.0321	9.99503	10.558	10.2285	9.11414	10.35	9.23979	9.52291	9.52947
Lemd3	7.06488	6.85055	7.53302	8.21893	6.99171	8.25087	8.63351	8.05409	7.65816	7.14625	8.54613	7.35749	7.39244	8.5771	7.22972	6.66851	7.99559	7.45479
Lenep	5.71982	8.30402	7.28762	4.87266	6.65518	7.99207	7.34929	5.4284	6.38123	5.92103	6.17702	5.16047	5.97074	6.14589	5.91384	6.15315	6.49753	5.49372
Leng1	5.11965	7.14594	6.80006	4.81599	6.91667	7.06898	5.1333	6.12781	4.93914	5.89124	5.19214	5.43721	6.10382	5.64066	5.90006	5.82928	4.98153	4.64611
Leng8	14.8982	49.5157	50.6426	23.4055	35.8017	48.147	37.2373	37.6487	28.521	22.1557	43.7837	42.4638	27.4869	24.3021	30.4667	40.0352	34.5382	34.6948
Leng9	3.75981	4.28455	3.26226	3.43258	4.8117	4.35444	3.61105	4.21553	3.23523	3.76539	3.31081	2.96408	3.83948	4.26151	4.19963	4.26248	3.97453	3.4577
Leo1	13.2698	13.7741	12.5323	14.5909	13.8385	13.958	11.9769	14.6749	10.4685	12.7748	13.3719	11.3887	12.6035	17.0596	13.7754	11.187	13.5013	11.9199
Lep	0.00750928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00544276	0.0	0.0	0.0	0.0
Lepr	0.350615	0.608804	0.530826	0.306872	0.280006	0.513551	0.23424	0.363175	0.576881	0.626201	0.636144	0.874326	0.893402	0.402125	1.11024	0.271474	0.592218	0.321801
Leprot	12.234	13.4774	12.1674	12.7798	14.2362	13.2293	12.0434	12.0656	13.3844	14.7511	12.047	14.1188	12.7878	11.9461	12.4349	10.1044	11.2326	12.1998
Leprotl1	28.5806	30.5126	28.3716	30.2036	31.7283	32.0266	28.9349	31.809	26.0375	30.3768	28.4717	27.4555	31.7166	34.195	31.5138	28.4473	30.9105	28.5393
Letm1	22.2919	21.6822	19.1059	22.7289	26.2122	23.1297	21.1806	22.5939	21.4323	24.4272	19.8736	21.4847	22.9199	24.0533	22.4816	21.8869	20.8153	21.5577
Letm2	4.0817	6.03713	5.30036	4.82371	6.49369	6.35016	4.81374	4.43816	3.70744	4.45895	4.90828	4.55499	5.28486	4.94243	5.12726	5.40326	5.554	4.73944
Letmd1	10.2691	11.7644	9.61395	8.63303	10.9511	11.1442	10.1317	9.61268	9.58969	10.8713	9.40845	10.2698	10.1415	8.24134	9.36585	9.65815	8.96237	9.11239
Lfng	12.6695	16.8368	12.1205	14.2183	14.0604	15.2852	19.3769	15.0342	20.5069	23.9226	18.0673	16.4458	14.7722	13.6544	16.5256	16.3589	16.0959	15.1742
Lgals1	8.01428	9.87123	5.28618	5.442	7.45866	7.28074	7.1042	10.8761	11.5731	14.5641	11.0617	14.0201	10.4436	5.6678	14.6931	5.66999	4.21219	7.40222
Lgals12	0.134877	0.0752783	0.109539	0.0721029	0.100227	0.109188	0.00878061	0.0497073	0.0872239	0.0913891	0.0527146	0.148255	0.124423	0.0651732	0.0373183	0.111871	0.0636309	0.153331
Lgals2	0.903255	0.504127	0.225713	0.643817	0.939685	0.430126	0.529222	0.475546	1.10335	0.95203	0.529533	0.567337	0.499945	0.130937	0.149949	0.374592	0.426127	0.162132
Lgals3	1.1752	0.86687	0.881464	0.995225	1.00479	1.09293	1.00426	0.974986	0.633654	0.796696	1.05539	0.538512	0.692071	0.639171	0.601856	0.527694	0.943004	0.704799
Lgals3bp	14.4147	15.0198	11.5577	14.895	15.3896	15.1063	15.9369	12.2053	14.8055	16.2387	14.3585	17.7425	14.268	14.3456	18.1172	12.6437	13.2781	12.6852
Lgals4	0.580954	1.37318	1.13526	0.912655	1.43341	1.22625	0.800807	0.921682	0.806891	0.652228	1.09768	1.03583	0.880361	0.310697	0.690382	0.910779	0.543399	0.464661
Lgals6	0.0939594	0.376202	4.66833e-06	0.00122206	0.00012348	0.400581	3.09022e-05	0.0624495	0.244523	0.0754469	0.137052	0.135939	0.208174	2.60397e-05	0.0930054	0.000368912	0.55915	0.364164
Lgals7	0.713212	0.53585	0.389863	0.423632	0.794975	0.679257	0.116076	0.234682	0.128118	0.40271	0.261325	0.233318	0.21931	0.344626	0.838668	0.792263	0.546765	0.266708
Lgals8	16.582	17.3418	18.162	18.7176	20.7649	21.8589	17.1204	16.648	16.3792	18.1464	19.396	15.634	16.1285	19.1997	18.8696	18.8333	18.3186	15.9803
Lgals9	10.2529	4.33429	2.54284	5.74668	3.22366	2.86256	2.92876	2.97478	3.35953	3.98594	3.02206	4.08436	2.63499	2.79495	3.10674	3.01302	2.43824	2.57961
Lgalsl	19.0446	18.1709	17.6961	16.7836	16.6338	16.409	17.6122	19.5133	17.8194	19.2097	17.8526	20.2076	20.785	19.9186	19.8223	18.4856	18.2229	19.874
Lgi1	19.6447	21.6344	19.0175	22.1994	19.7997	20.2673	20.5295	20.0159	21.0516	20.4331	20.6768	23.3151	22.8232	22.4165	20.2736	19.441	22.0059	22.2656
Lgi2	6.81361	6.05374	8.00924	8.50612	7.22317	7.81946	7.92958	9.46651	8.34983	8.11613	8.45211	13.8398	9.61887	12.989	9.67324	10.8659	7.18061	7.50331
Lgi3	32.5158	35.5759	34.829	39.4897	49.1974	45.8521	40.13	48.9848	37.3952	41.2161	38.8066	31.6363	33.0362	38.483	34.5075	35.6031	34.8963	35.4795
Lgi4	12.9822	15.8004	10.5079	12.9598	11.813	13.1592	14.2869	13.6101	18.9183	15.1719	10.5504	9.85941	9.68515	7.36868	8.65592	10.0971	11.3296	11.6514
Lgmn	69.5664	76.6632	60.8958	75.736	87.3263	80.8361	72.0705	72.0844	71.1537	83.9986	70.8928	59.2205	68.2739	77.109	72.4764	66.5658	70.1432	65.4234
Lgr4	5.0465	5.34257	5.26374	5.02994	3.61159	5.03308	5.0477	5.34853	5.33753	4.95594	5.17739	5.93212	5.18613	4.58412	4.96789	4.66071	4.73263	5.64242
Lgr5	0.632654	0.552302	0.926979	0.967884	0.698196	0.797474	0.809442	0.939844	0.610766	0.746617	0.795702	0.74597	0.662223	1.04781	0.794383	0.883004	1.037	0.829935
Lgr6	1.23344	1.20875	0.954816	1.4155	0.702364	1.03905	0.942623	1.26523	0.874237	0.533694	0.594398	0.442099	0.853373	0.825979	0.773425	0.976976	1.28555	0.956589
Lgsn	0.0	0.0	0.0	0.0361461	0.0	0.019319	0.0132055	0.0320386	0.0	0.0	0.0	0.0318523	0.0	0.0	0.0	0.0	0.0	0.0121369
Lhb	1.61833	0.893301	0.216643	0.343304	0.858979	0.550458	0.827783	0.486868	0.74754	0.783238	0.847093	0.302523	3.05687	0.67027	0.511731	0.136968	0.490806	0.622471
Lhcgr	0.0683748	0.144678	0.0366129	0.113137	0.163314	0.188382	0.200306	0.293126	0.273726	0.281282	0.250529	0.38345	0.306364	0.155755	0.154048	0.22569	0.207367	0.166564
Lhfp	17.6652	17.0642	16.0742	14.6753	14.2449	14.4804	16.2866	19.7617	18.9741	20.176	15.6771	12.9703	17.0714	14.8259	18.2731	16.2074	17.4321	15.067
Lhfpl1	0.0585609	0.141422	0.205786	0.117396	0.163186	0.219606	0.228741	0.0578084	0.157795	0.123997	0.150199	0.0919557	0.14856	0.0955017	0.315955	0.078062	0.124322	0.0656972
Lhfpl2	3.41097	3.80227	3.56417	3.89119	3.29056	3.84618	3.71954	4.36583	3.84324	3.32443	3.42733	3.1338	3.30978	3.81863	3.53795	3.17371	3.59133	3.92463
Lhfpl3	17.5607	17.8169	18.0539	23.3469	21.1184	20.1579	23.4927	24.631	22.0893	21.6942	21.8293	19.1242	22.1958	24.4481	22.7789	21.7761	21.0209	22.9905
Lhfpl4	41.7576	45.2998	42.8385	46.6993	42.923	49.083	43.6014	42.2294	40.8717	42.8319	44.7874	42.8355	42.6532	50.0018	46.8245	38.4967	43.3137	39.0004
Lhfpl5	11.3137	14.0168	10.0013	14.3523	18.6204	17.5357	15.5793	13.9953	11.5272	15.4339	13.3754	10.4788	12.1286	15.5035	15.9022	11.9589	12.838	10.9472
Lhpp	8.7376	7.2527	6.00646	7.06923	8.27748	7.02576	6.62738	8.24666	7.50928	8.2011	6.41503	7.02746	6.98663	5.23992	6.08242	5.49221	6.22958	6.14993
Lhx1	1.12619	1.43891	0.810496	1.40476	0.652757	1.62174	1.04695	1.31628	0.805983	1.02252	1.65058	1.01153	1.37135	1.07748	0.725402	0.984803	1.82343	1.23715
Lhx1os	2.66574	5.18589	2.91435	3.81004	5.44747	5.35535	4.23008	4.34196	4.01048	4.39015	5.00582	1.52611	3.73991	2.17366	1.19855	2.66509	4.55885	4.23668
Lhx2	3.13722	3.76577	2.92831	1.50198	2.43855	2.43475	1.4302	4.13734	2.37209	2.48799	2.05239	4.68685	4.56056	2.55369	2.59726	2.18087	1.98653	3.55059
Lhx3	0.236717	0.0381095	0.0744407	0.0303331	0.0527715	0.135268	0.0577872	0.0373863	0.076542	0.0735126	0.0520393	0.0371711	0.185613	0.0943665	0.0589445	0.126219	0.0921314	0.0531109
Lhx4	0.0	0.0	0.0130744	0.012431	0.0	0.0199321	0.0	0.0110184	0.015038	0.0	0.0	0.0109543	0.0	0.0101127	0.0	0.0	0.0394935	0.0
Lhx5	3.22519	3.17382	3.28544	3.76951	3.62523	4.02507	4.10488	2.72586	3.55428	3.91328	3.71116	2.22634	3.17578	3.75597	3.69977	3.13987	3.52605	2.54495
Lhx6	5.31845	8.49104	12.4973	11.2953	14.5688	8.04133	9.62778	6.09537	9.75002	10.7595	9.30325	19.5811	10.0407	17.6386	17.4461	19.1397	4.37258	10.634
Lhx8	2.69487	5.21473	7.26025	6.19884	10.1956	6.28377	5.54146	3.26391	5.05507	7.22046	5.55421	11.3827	6.38228	10.1794	11.4317	12.216	2.32877	6.25583
Lhx9	0.938349	0.968013	1.72682	1.52037	1.47382	1.25876	1.16505	6.08556	1.43465	1.49646	1.34163	1.01369	2.4513	2.53721	1.6711	1.90122	1.59218	4.26858
Lias	15.188	13.7762	13.1432	18.3739	19.1175	18.8029	17.3005	18.4193	15.7096	18.7656	17.3912	15.587	14.8511	18.0322	16.3875	14.5579	14.5157	13.913
Lif	0.470842	0.580676	0.372043	0.379032	0.24929	0.332116	0.293111	0.209358	0.27217	0.32247	0.321772	0.203474	0.239305	0.251686	0.284463	0.506102	0.362347	0.26411
Lifr	6.16515	3.73312	4.40784	5.1932	2.98971	4.0749	3.99848	4.64401	5.1728	4.82706	5.91883	5.87033	3.86881	4.49431	4.85503	5.13428	5.36608	5.65487
Lig1	4.17381	5.942	5.64577	4.88802	6.4269	7.8788	5.79433	6.0428	4.88159	6.19971	6.58654	4.90449	5.14994	7.27786	6.07586	5.63018	6.04799	5.22128
Lig3	2.83155	4.16854	3.87466	3.32183	3.19814	3.87562	3.39267	3.44736	3.12015	2.79253	3.77443	3.67326	2.971	3.21269	2.99682	3.75139	3.53251	3.67456
Lig4	2.58261	2.86964	3.19543	2.99607	2.82598	3.07738	2.87398	3.281	2.46509	2.83308	3.27843	3.05776	3.32013	3.72664	3.2229	2.46315	3.08641	2.99678
Lilr4b	0.10799	0.0969825	0.0761527	0.0206868	0.051761	0.0663403	0.123089	0.0825139	0.135803	0.0917728	0.15303	0.0635761	0.0535476	0.0420727	0.182866	0.0399293	0.0656061	0.0729352
Lilra5	0.132598	0.108681	0.169439	0.0966608	0.0537453	0.0688831	0.0706274	0.0951961	0.090947	0.183774	0.159005	0.198749	0.0667203	0.104845	0.210121	0.0321372	0.187667	0.129824
Lilra6	0.0155079	0.00998589	0.0201815	0.0138156	0.00864199	0.0142435	0.00269813	0.00884409	0.00595609	0.0156013	0.00404957	0.013016	0.0101955	0.00374635	0.00917383	0.0	0.00426731	0.0
Lilrb4a	0.160371	0.20088	0.192086	0.126556	0.139018	0.21641	0.0521487	0.147764	0.307335	0.220561	0.31941	0.244771	0.139719	0.109815	0.2137	0.118756	0.10718	0.183926
Lim2	0.0	0.0	0.0	0.0	0.038986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lima1	2.20548	3.17654	2.73277	2.56961	2.415	2.48354	2.46011	2.74236	2.89463	3.19546	2.95149	3.28059	2.8431	2.54337	2.96594	2.58329	2.38689	2.41219
Limch1	16.572	16.2116	17.8825	15.8524	13.0564	15.3971	16.3339	15.74	17.3658	14.9899	17.226	16.8186	16.8762	15.4891	16.9573	19.0445	17.2445	18.8907
Limd1	3.02501	3.08392	2.83929	2.54155	2.35587	2.81531	2.82406	3.34214	3.08517	3.00439	3.07964	2.82759	2.8269	2.53892	2.99346	2.64008	2.99134	3.12171
Limd2	8.20104	9.16442	6.68332	6.79345	9.84868	8.16653	7.30705	7.53177	8.51517	8.63415	6.57286	10.6025	7.71944	7.48164	7.44502	6.249	6.22308	6.69326
Lime1	6.9244	25.5331	20.1162	8.45525	20.7473	21.4017	14.8912	13.3349	12.0625	12.9342	14.82	15.8677	14.1398	12.6467	13.4509	16.262	14.024	13.3102
Limk1	20.6719	22.1577	22.3576	26.8027	27.7158	26.7874	26.3549	24.3346	24.1084	27.8308	24.825	23.1609	24.2348	28.7226	27.4934	26.4358	22.0856	20.6914
Limk2	23.4835	29.7315	26.4747	23.4074	27.3212	28.7614	24.6898	26.3871	23.6078	25.4596	23.72	23.2155	26.0147	25.3695	25.5411	26.6538	24.0603	23.6646
Lims1	7.13962	7.80709	8.09896	7.53886	6.42739	7.08914	8.14313	7.45899	7.74262	8.29959	8.71138	8.06355	8.08325	7.93891	8.10724	7.24242	7.71119	7.60572
Lims2	5.79454	7.09406	5.02343	6.11523	8.0131	6.57371	6.11231	5.79962	6.09516	6.84113	4.90483	5.29148	5.88851	4.98599	5.68426	5.16321	5.15306	6.21561
Lin28a	0.00699682	0.0315411	0.0196697	0.0374036	0.0155979	0.0249889	0.0	0.0552553	0.0	0.0158028	0.0153821	0.0329604	0.0193634	0.030428	0.0116154	0.0435251	0.00990263	0.0313978
Lin28b	0.902963	2.19551	2.22888	1.30684	1.83621	2.39429	1.56995	1.36356	1.26757	1.02716	1.85277	1.80867	1.1946	1.47815	1.59772	1.78102	1.68006	1.53778
Lin37	12.801	15.4396	13.7824	12.8529	18.2979	16.3419	13.1476	14.4108	11.971	15.2006	12.802	13.5767	14.4905	15.4729	13.6216	13.3319	12.4353	12.248
Lin52	18.9731	16.5403	16.3929	15.5862	16.5439	15.4631	16.9671	16.3668	16.2014	17.9441	16.6099	15.1101	17.4479	16.1024	18.303	15.9983	16.0396	16.4439
Lin54	1.60886	1.81637	1.92612	2.09207	1.4391	2.02893	2.09725	2.64661	2.45175	1.97471	2.57417	2.61851	2.14865	2.22291	2.31343	1.81186	1.93623	2.15147
Lin7a	9.41511	8.44611	10.2623	10.9597	7.62673	9.36693	9.05925	9.77485	8.8045	8.53548	10.5909	11.1719	10.7104	12.575	11.3884	11.6041	11.1299	10.8536
Lin7b	25.7375	30.3138	23.9905	24.9534	33.0393	24.6094	27.1719	30.1117	24.6091	30.0389	21.1892	28.5824	29.228	28.9196	29.6149	23.2352	20.269	21.3881
Lin7c	19.5555	19.7496	19.3898	20.5747	16.7832	19.5291	22.3167	20.0359	21.6487	20.8203	22.3967	22.7238	22.9743	22.4476	22.5343	19.7086	22.7865	22.1007
Lin9	1.21	1.16895	1.31557	1.23701	1.33142	1.28536	1.21187	1.67835	1.045	1.39709	1.51762	1.40674	1.49543	1.68656	1.39065	1.26829	1.41063	1.35049
Linc-md1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lincenc1	0.460967	0.376142	0.601399	0.735108	0.754005	0.925088	0.90733	0.871945	0.800517	0.709711	0.729222	0.520865	0.520127	0.731709	0.526714	0.71522	0.65834	0.569515
Lincpint	0.311998	0.221401	0.383355	0.045876	0.173883	0.222858	0.311222	0.164261	0.0687975	0.0748873	0.299723	0.568534	0.392611	0.236161	0.265053	0.18321	0.256626	0.251104
Lincppara	0.57307	0.888027	1.15793	0.877571	0.938189	1.31756	0.786949	1.0607	1.04231	0.576376	0.656175	0.66084	0.495609	0.610065	0.564865	0.381953	0.494244	0.658977
Lincred1	0.0	0.00313026	0.00910981	0.00866153	0.010836	0.020832	0.00474656	0.030709	0.010478	0.00823375	0.0213721	0.00381631	0.0	0.00352309	0.00403466	0.0043196	0.0	0.00436246
Lingo1	19.684	19.1481	16.2006	20.5048	17.2036	21.5617	20.0038	29.725	18.7856	17.7437	17.1204	15.635	18.7398	19.5029	16.6773	14.6452	17.4564	19.3436
Lingo2	4.57404	3.6187	4.03709	5.71653	4.16835	5.01191	5.10289	4.88266	5.10084	4.01177	4.81883	4.19991	4.61315	5.72047	5.01921	5.51495	5.09214	4.97295
Lingo3	6.37715	9.92936	6.36102	6.59724	6.8634	6.38735	6.09588	5.49502	7.20943	7.14961	5.72733	12.4338	8.11833	6.59432	6.73432	5.49088	5.99702	5.62803
